kingdom;phylum;klass;order;family;genus;species;subspecies;scientific_name;author
Animalia;Chordata;Aves;Psittaciformes;Psittacidae;Psittacula;caniceps;;Psittacula caniceps;(Blyth, 1846)
Animalia;Chordata;Aves;Psittaciformes;Psittacidae;Psittacula;columboides;;Psittacula columboides;(Vigors, 1830)
Animalia;Chordata;Aves;Psittaciformes;Psittacidae;Psittacula;cyanocephala;;Psittacula cyanocephala;(Linnaeus, 1766)
Animalia;Chordata;Aves;Psittaciformes;Psittacidae;Psittacula;derbiana;;Psittacula derbiana;(Fraser, 1852)
Animalia;Chordata;Aves;Psittaciformes;Psittacidae;Psittacula;echo;;Psittacula echo;(Newton & Newton, 1876)
Animalia;Chordata;Aves;Psittaciformes;Psittacidae;Psittacula;eupatria;;Psittacula eupatria;(Linnaeus, 1766)
Animalia;Chordata;Aves;Psittaciformes;Psittacidae;Psittacula;finschii;;Psittacula finschii;(Hume, 1874)
Animalia;Chordata;Aves;Psittaciformes;Psittacidae;Psittacula;himalayana;;Psittacula himalayana;(Lesson, 1832)
Animalia;Chordata;Aves;Psittaciformes;Psittacidae;Psittacula;intermedia;;Psittacula intermedia;(Rothschild, 1895)
Animalia;Chordata;Aves;Psittaciformes;Psittacidae;Psittacula;longicauda;;Psittacula longicauda;(Boddaert, 1783)
Animalia;Chordata;Aves;Psittaciformes;Psittacidae;Psittacula;roseata;;Psittacula roseata;Biswas, 1951
Animalia;Chordata;Aves;Psittaciformes;Psittacidae;Psittaculirostris;desmarestii;;Psittaculirostris desmarestii;(Desmarest, 1826)
Animalia;Chordata;Aves;Psittaciformes;Psittacidae;Psittaculirostris;edwardsii;;Psittaculirostris edwardsii;(Oustalet, 1885)
Animalia;Chordata;Aves;Psittaciformes;Psittacidae;Psittaculirostris;salvadorii;;Psittaculirostris salvadorii;(Oustalet, 1880)
Animalia;Chordata;Aves;Psittaciformes;Psittacidae;Psittacus;erithacus;;Psittacus erithacus;Linnaeus, 1758
Animalia;Chordata;Aves;Psittaciformes;Psittacidae;Psittinus;cyanurus;;Psittinus cyanurus;(Forster, 1795)
Animalia;Chordata;Aves;Psittaciformes;Psittacidae;Psittrichas;fulgidus;;Psittrichas fulgidus;(Lesson, 1830)
Animalia;Chordata;Aves;Psittaciformes;Psittacidae;Purpureicephalus;spurius;;Purpureicephalus spurius;(Kuhl, 1820)
Animalia;Chordata;Aves;Psittaciformes;Psittacidae;Pyrrhura;albipectus;;Pyrrhura albipectus;Chapman, 1914
Animalia;Chordata;Aves;Psittaciformes;Psittacidae;Pyrrhura;caeruleiceps;;Pyrrhura caeruleiceps;Todd, 1947
Animalia;Chordata;Aves;Psittaciformes;Psittacidae;Pyrrhura;calliptera;;Pyrrhura calliptera;(Massena & Souancé, 1854)
Animalia;Chordata;Aves;Psittaciformes;Psittacidae;Pyrrhura;cruentata;;Pyrrhura cruentata;(Wied, 1820)
Animalia;Chordata;Aves;Psittaciformes;Psittacidae;Pyrrhura;devillei;;Pyrrhura devillei;(Massena & Souancé, 1854)
Animalia;Chordata;Aves;Psittaciformes;Psittacidae;Pyrrhura;egregia;;Pyrrhura egregia;(Sclater, 1881)
Animalia;Chordata;Aves;Psittaciformes;Psittacidae;Pyrrhura;eisenmanni;;Pyrrhura eisenmanni;Delgado, 1985
Animalia;Chordata;Aves;Psittaciformes;Psittacidae;Pyrrhura;frontalis;;Pyrrhura frontalis;(Vieillot, 1818)
Animalia;Chordata;Aves;Psittaciformes;Psittacidae;Pyrrhura;griseipectus;;Pyrrhura griseipectus;Salvadori, 1900
Animalia;Chordata;Aves;Psittaciformes;Psittacidae;Pyrrhura;hoematotis;;Pyrrhura hoematotis;Souancé, 1857
Animalia;Chordata;Aves;Psittaciformes;Psittacidae;Pyrrhura;hoffmanni;;Pyrrhura hoffmanni;(Cabanis, 1861)
Animalia;Chordata;Aves;Psittaciformes;Psittacidae;Pyrrhura;lepida;;Pyrrhura lepida;(Wagler, 1832)
Animalia;Chordata;Aves;Psittaciformes;Psittacidae;Pyrrhura;leucotis;;Pyrrhura leucotis;(Kuhl, 1820)
Animalia;Chordata;Aves;Psittaciformes;Psittacidae;Pyrrhura;melanura;;Pyrrhura melanura;(Spix, 1824)
Animalia;Chordata;Aves;Psittaciformes;Psittacidae;Pyrrhura;molinae;;Pyrrhura molinae;(Massena & Souancé, 1854)
Animalia;Chordata;Aves;Psittaciformes;Psittacidae;Pyrrhura;orcesi;;Pyrrhura orcesi;Ridgely & Robbins, 1988
Animalia;Chordata;Aves;Psittaciformes;Psittacidae;Pyrrhura;parvifrons;;Pyrrhura parvifrons;Arndt, 2008
Animalia;Chordata;Aves;Psittaciformes;Psittacidae;Pyrrhura;perlata;;Pyrrhura perlata;(Spix, 1824)
Animalia;Chordata;Aves;Psittaciformes;Psittacidae;Pyrrhura;pfrimeri;;Pyrrhura pfrimeri;Miranda-Ribeiro, 1920
Animalia;Chordata;Aves;Psittaciformes;Psittacidae;Pyrrhura;picta;;Pyrrhura picta;(P. L. S. Müller, 1776)
Animalia;Chordata;Aves;Psittaciformes;Psittacidae;Pyrrhura;rhodocephala;;Pyrrhura rhodocephala;(Sclater & Salvin, 1871)
Animalia;Chordata;Aves;Psittaciformes;Psittacidae;Pyrrhura;rupicola;;Pyrrhura rupicola;(Tschudi, 1844)
Animalia;Chordata;Aves;Psittaciformes;Psittacidae;Pyrrhura;subandina;;Pyrrhura subandina;Todd, 1917
Animalia;Chordata;Aves;Psittaciformes;Psittacidae;Pyrrhura;viridicata;;Pyrrhura viridicata;Todd, 1913
Animalia;Chordata;Aves;Psittaciformes;Psittacidae;Rhynchopsitta;pachyrhyncha;;Rhynchopsitta pachyrhyncha;(Swainson, 1827)
Animalia;Chordata;Aves;Psittaciformes;Psittacidae;Rhynchopsitta;terrisi;;Rhynchopsitta terrisi;Moore, 1947
Animalia;Chordata;Aves;Psittaciformes;Psittacidae;Strigops;habroptila;;Strigops habroptila;Gray, 1845
Animalia;Chordata;Aves;Psittaciformes;Psittacidae;Tanygnathus;gramineus;;Tanygnathus gramineus;(Gmelin, 1788)
Animalia;Chordata;Aves;Psittaciformes;Psittacidae;Tanygnathus;lucionensis;;Tanygnathus lucionensis;(Linnaeus, 1766)
Animalia;Chordata;Aves;Psittaciformes;Psittacidae;Tanygnathus;megalorynchos;;Tanygnathus megalorynchos;(Boddaert, 1783)
Animalia;Chordata;Aves;Psittaciformes;Psittacidae;Tanygnathus;sumatranus;;Tanygnathus sumatranus;(Raffles, 1822)
Animalia;Chordata;Aves;Psittaciformes;Psittacidae;Touit;batavicus;;Touit batavicus;(Boddaert, 1783)
Animalia;Chordata;Aves;Psittaciformes;Psittacidae;Touit;costaricensis;;Touit costaricensis;(Cory, 1913)
Animalia;Chordata;Aves;Psittaciformes;Psittacidae;Touit;dilectissimus;;Touit dilectissimus;(Sclater & Salvin, 1871)
Animalia;Chordata;Aves;Psittaciformes;Psittacidae;Touit;huetii;;Touit huetii;(Temminck, 1830)
Animalia;Chordata;Aves;Psittaciformes;Psittacidae;Touit;melanonotus;;Touit melanonotus;(Wied, 1820)
Animalia;Chordata;Aves;Psittaciformes;Psittacidae;Touit;purpuratus;;Touit purpuratus;(Gmelin, 1788)
Animalia;Chordata;Aves;Psittaciformes;Psittacidae;Touit;stictopterus;;Touit stictopterus;(Sclater, 1862)
Animalia;Chordata;Aves;Psittaciformes;Psittacidae;Touit;surdus;;Touit surdus;(Kuhl, 1820)
Animalia;Chordata;Aves;Psittaciformes;Psittacidae;Triclaria;malachitacea;;Triclaria malachitacea;(Spix, 1824)
Animalia;Chordata;Aves;Rheiformes;Rheidae;Pterocnemia;pennata;;Pterocnemia pennata;(d'Orbigny, 1834)
Animalia;Chordata;Aves;Rheiformes;Rheidae;Pterocnemia;pennata;pennata;Pterocnemia pennata pennata;d'Orbigny, 1834
Animalia;Chordata;Aves;Rheiformes;Rheidae;Rhea;americana;;Rhea americana;(Linnaeus, 1758)
Animalia;Chordata;Aves;Sphenisciformes;Spheniscidae;Spheniscus;demersus;;Spheniscus demersus;(Linnaeus, 1758)
Animalia;Chordata;Aves;Sphenisciformes;Spheniscidae;Spheniscus;humboldti;;Spheniscus humboldti;Meyen, 1834
Animalia;Chordata;Aves;Strigiformes;Strigidae;Aegolius;acadicus;;Aegolius acadicus;(Gmelin, 1788)
Animalia;Chordata;Aves;Strigiformes;Strigidae;Aegolius;funereus;;Aegolius funereus;(Linnaeus, 1758)
Animalia;Chordata;Aves;Strigiformes;Strigidae;Aegolius;harrisii;;Aegolius harrisii;(Cassin, 1849)
Animalia;Chordata;Aves;Strigiformes;Strigidae;Aegolius;ridgwayi;;Aegolius ridgwayi;(Alfaro, 1905)
Animalia;Chordata;Aves;Strigiformes;Strigidae;Asio;abyssinicus;;Asio abyssinicus;(Guérin-Méneville, 1843)
Animalia;Chordata;Aves;Strigiformes;Strigidae;Asio;capensis;;Asio capensis;(Smith, 1834)
Animalia;Chordata;Aves;Strigiformes;Strigidae;Asio;flammeus;;Asio flammeus;(Pontoppidan, 1763)
Animalia;Chordata;Aves;Strigiformes;Strigidae;Asio;madagascariensis;;Asio madagascariensis;(Smith, 1834)
Animalia;Chordata;Aves;Strigiformes;Strigidae;Asio;otus;;Asio otus;(Linnaeus, 1758)
Animalia;Chordata;Aves;Strigiformes;Strigidae;Asio;stygius;;Asio stygius;(Wagler, 1832)
Animalia;Chordata;Aves;Strigiformes;Strigidae;Athene;brama;;Athene brama;(Temminck, 1821)
Animalia;Chordata;Aves;Strigiformes;Strigidae;Athene;cunicularia;;Athene cunicularia;(Molina, 1782)
Animalia;Chordata;Aves;Strigiformes;Strigidae;Athene;noctua;;Athene noctua;(Scopoli, 1769)
Animalia;Chordata;Aves;Strigiformes;Strigidae;Bubo;africanus;;Bubo africanus;(Temminck, 1821)
Animalia;Chordata;Aves;Strigiformes;Strigidae;Bubo;ascalaphus;;Bubo ascalaphus;Savigny, 1809
Animalia;Chordata;Aves;Strigiformes;Strigidae;Bubo;blakistoni;;Bubo blakistoni;Seebohm, 1884
Animalia;Chordata;Aves;Strigiformes;Strigidae;Bubo;bubo;;Bubo bubo;(Linnaeus, 1758)
Animalia;Chordata;Aves;Strigiformes;Strigidae;Bubo;capensis;;Bubo capensis;A. Smith, 1834
Animalia;Chordata;Aves;Strigiformes;Strigidae;Bubo;cinerascens;;Bubo cinerascens;Guérin-Méneville, 1843
Animalia;Chordata;Aves;Strigiformes;Strigidae;Bubo;coromandus;;Bubo coromandus;(Latham, 1790)
Animalia;Chordata;Aves;Strigiformes;Strigidae;Bubo;lacteus;;Bubo lacteus;(Temminck, 1820)
Animalia;Chordata;Aves;Strigiformes;Strigidae;Bubo;leucostictus;;Bubo leucostictus;Hartlaub, 1855
Animalia;Chordata;Aves;Strigiformes;Strigidae;Bubo;nipalensis;;Bubo nipalensis;Hodgson, 1836
Animalia;Chordata;Aves;Strigiformes;Strigidae;Bubo;philippensis;;Bubo philippensis;(Kaup, 1851)
Animalia;Chordata;Aves;Strigiformes;Strigidae;Bubo;poensis;;Bubo poensis;Fraser, 1853
Animalia;Chordata;Aves;Strigiformes;Strigidae;Bubo;shelleyi;;Bubo shelleyi;(Sharpe & Ussher, 1872)
Animalia;Chordata;Aves;Strigiformes;Strigidae;Bubo;sumatranus;;Bubo sumatranus;(Raffles, 1822)
Animalia;Chordata;Aves;Strigiformes;Strigidae;Bubo;virginianus;;Bubo virginianus;(Gmelin, 1788)
Animalia;Chordata;Aves;Strigiformes;Strigidae;Bubo;vosseleri;;Bubo vosseleri;Reichenow, 1908
Animalia;Chordata;Aves;Strigiformes;Strigidae;Ciccaba;huhula;;Ciccaba huhula;(Daudin, 1800)
Animalia;Chordata;Aves;Strigiformes;Strigidae;Ciccaba;nigrolineata;;Ciccaba nigrolineata;(Sclater, 1859)
Animalia;Chordata;Aves;Strigiformes;Strigidae;Glaucidium;bolivianum;;Glaucidium bolivianum;König, 1991
Animalia;Chordata;Aves;Strigiformes;Strigidae;Glaucidium;brasilianum;;Glaucidium brasilianum;(Gmelin, 1788)
Animalia;Chordata;Aves;Strigiformes;Strigidae;Glaucidium;brodiei;;Glaucidium brodiei;(Burton, 1836)
Animalia;Chordata;Aves;Strigiformes;Strigidae;Glaucidium;capense;;Glaucidium capense;(A. Smith, 1834)
Animalia;Chordata;Aves;Strigiformes;Strigidae;Glaucidium;castanonotum;;Glaucidium castanonotum;(Blyth, 1852)
Animalia;Chordata;Aves;Strigiformes;Strigidae;Glaucidium;castanopterum;;Glaucidium castanopterum;(Horsfield, 1821)
Animalia;Chordata;Aves;Strigiformes;Strigidae;Glaucidium;costaricanum;;Glaucidium costaricanum;L. Kelso, 1937
Animalia;Chordata;Aves;Strigiformes;Strigidae;Glaucidium;cuculoides;;Glaucidium cuculoides;(Vigors, 1831)
Animalia;Chordata;Aves;Strigiformes;Strigidae;Glaucidium;gnoma;;Glaucidium gnoma;Wagler, 1832
Animalia;Chordata;Aves;Strigiformes;Strigidae;Glaucidium;griseiceps;;Glaucidium griseiceps;Sharpe, 1875
Animalia;Chordata;Aves;Strigiformes;Strigidae;Glaucidium;hardyi;;Glaucidium hardyi;Vielliard, 1989
Animalia;Chordata;Aves;Strigiformes;Strigidae;Glaucidium;jardinii;;Glaucidium jardinii;(Bonaparte, 1855)
Animalia;Chordata;Aves;Strigiformes;Strigidae;Glaucidium;minutissimum;;Glaucidium minutissimum;(Wied, 1830)
Animalia;Chordata;Aves;Strigiformes;Strigidae;Glaucidium;mooreorum;;Glaucidium mooreorum;da Silva, Coelho & Gonzaga, 2002
Animalia;Chordata;Aves;Strigiformes;Strigidae;Glaucidium;nana;;Glaucidium nana;(P. P. King, 1827)
Animalia;Chordata;Aves;Strigiformes;Strigidae;Glaucidium;nubicola;;Glaucidium nubicola;Robbins & Stiles, 1999
Animalia;Chordata;Aves;Strigiformes;Strigidae;Glaucidium;palmarum;;Glaucidium palmarum;Nelson, 1901
Animalia;Chordata;Aves;Strigiformes;Strigidae;Glaucidium;parkeri;;Glaucidium parkeri;Robbins & Howell, 1995
Animalia;Chordata;Aves;Strigiformes;Strigidae;Glaucidium;passerinum;;Glaucidium passerinum;(Linnaeus, 1758)
Animalia;Chordata;Aves;Strigiformes;Strigidae;Glaucidium;perlatum;;Glaucidium perlatum;(Vieillot, 1817)
Animalia;Chordata;Aves;Strigiformes;Strigidae;Glaucidium;peruanum;;Glaucidium peruanum;König, 1991
Animalia;Chordata;Aves;Strigiformes;Strigidae;Glaucidium;radiatum;;Glaucidium radiatum;(Tickell, 1833)
Animalia;Chordata;Aves;Strigiformes;Strigidae;Glaucidium;sanchezi;;Glaucidium sanchezi;Lowery & Newman, 1949
Animalia;Chordata;Aves;Strigiformes;Strigidae;Glaucidium;siju;;Glaucidium siju;(d'Orbigny, 1839)
Animalia;Chordata;Aves;Strigiformes;Strigidae;Glaucidium;sjostedti;;Glaucidium sjostedti;Reichenow, 1893
Animalia;Chordata;Aves;Strigiformes;Strigidae;Glaucidium;tephronotum;;Glaucidium tephronotum;Sharpe, 1875
Animalia;Chordata;Aves;Strigiformes;Strigidae;Gymnoglaux;lawrencii;;Gymnoglaux lawrencii;Sclater & Salvin, 1868
Animalia;Chordata;Aves;Strigiformes;Strigidae;Heteroglaux;blewitti;;Heteroglaux blewitti;Hume, 1873
Animalia;Chordata;Aves;Strigiformes;Strigidae;Jubula;lettii;;Jubula lettii;(Büttikofer, 1889)
Animalia;Chordata;Aves;Strigiformes;Strigidae;Ketupa;flavipes;;Ketupa flavipes;(Hodgson, 1836)
Animalia;Chordata;Aves;Strigiformes;Strigidae;Ketupa;ketupu;;Ketupa ketupu;(Horsfield, 1821)
Animalia;Chordata;Aves;Strigiformes;Strigidae;Ketupa;zeylonensis;;Ketupa zeylonensis;(Gmelin, 1788)
Animalia;Chordata;Aves;Strigiformes;Strigidae;Lophostrix;cristata;;Lophostrix cristata;(Daudin, 1800)
Animalia;Chordata;Aves;Strigiformes;Strigidae;Micrathene;whitneyi;;Micrathene whitneyi;(Cooper, 1861)
Animalia;Chordata;Aves;Strigiformes;Strigidae;Mimizuku;gurneyi;;Mimizuku gurneyi;(Tweeddale, 1879)
Animalia;Chordata;Aves;Strigiformes;Strigidae;Nesasio;solomonensis;;Nesasio solomonensis;(Hartert, 1901)
Animalia;Chordata;Aves;Strigiformes;Strigidae;Ninox;affinis;;Ninox affinis;Beavan, 1867
Animalia;Chordata;Aves;Strigiformes;Strigidae;Ninox;boobook;;Ninox boobook;(Latham, 1801)
Animalia;Chordata;Aves;Strigiformes;Strigidae;Ninox;burhani;;Ninox burhani;Indrawan & Somadikarta, 2004
Animalia;Chordata;Aves;Strigiformes;Strigidae;Ninox;connivens;;Ninox connivens;(Latham, 1801)
Animalia;Chordata;Aves;Strigiformes;Strigidae;Ninox;ios;;Ninox ios;Rasmussen, 1999
Animalia;Chordata;Aves;Strigiformes;Strigidae;Ninox;jacquinoti;;Ninox jacquinoti;(Bonaparte, 1850)
Animalia;Chordata;Aves;Strigiformes;Strigidae;Ninox;meeki;;Ninox meeki;Rothschild & Hartert, 1914
Animalia;Chordata;Aves;Strigiformes;Strigidae;Ninox;natalis;;Ninox natalis;Lister, 1889
Animalia;Chordata;Aves;Strigiformes;Strigidae;Ninox;novaeseelandiae;;Ninox novaeseelandiae;(Gmelin, 1788)
Animalia;Chordata;Aves;Strigiformes;Strigidae;Ninox;ochracea;;Ninox ochracea;(Schlegel, 1865)
Animalia;Chordata;Aves;Strigiformes;Strigidae;Ninox;odiosa;;Ninox odiosa;Sclater, 1877
Animalia;Chordata;Aves;Strigiformes;Strigidae;Ninox;philippensis;;Ninox philippensis;Bonaparte, 1855
Animalia;Chordata;Aves;Strigiformes;Strigidae;Ninox;punctulata;;Ninox punctulata;(Quoy & Gaimard, 1830)
Animalia;Chordata;Aves;Strigiformes;Strigidae;Ninox;rudolfi;;Ninox rudolfi;Meyer, 1882
Animalia;Chordata;Aves;Strigiformes;Strigidae;Ninox;rufa;;Ninox rufa;(Gould, 1846)
Animalia;Chordata;Aves;Strigiformes;Strigidae;Ninox;scutulata;;Ninox scutulata;(Raffles, 1822)
Animalia;Chordata;Aves;Strigiformes;Strigidae;Ninox;squamipila;;Ninox squamipila;(Bonaparte, 1850)
Animalia;Chordata;Aves;Strigiformes;Strigidae;Ninox;strenua;;Ninox strenua;(Gould, 1838)
Animalia;Chordata;Aves;Strigiformes;Strigidae;Ninox;sumbaensis;;Ninox sumbaensis;Olsen, Wink, Sauer-Gürth & Trost, 2002
Animalia;Chordata;Aves;Strigiformes;Strigidae;Ninox;superciliaris;;Ninox superciliaris;(Vieillot, 1817)
Animalia;Chordata;Aves;Strigiformes;Strigidae;Ninox;theomacha;;Ninox theomacha;(Bonaparte, 1855)
Animalia;Chordata;Aves;Strigiformes;Strigidae;Ninox;variegata;;Ninox variegata;(Quoy & Gaimard, 1830)
Animalia;Chordata;Aves;Strigiformes;Strigidae;Nyctea;scandiaca;;Nyctea scandiaca;(Linnaeus, 1758)
Animalia;Chordata;Aves;Strigiformes;Strigidae;Otus;albogularis;;Otus albogularis;(Cassin, 1850)
Animalia;Chordata;Aves;Strigiformes;Strigidae;Otus;alfredi;;Otus alfredi;Hartert, 1897
Animalia;Chordata;Aves;Strigiformes;Strigidae;Otus;alius;;Otus alius;Rasmussen, 1998
Animalia;Chordata;Aves;Strigiformes;Strigidae;Otus;angelinae;;Otus angelinae;(Finsch, 1912)
Animalia;Chordata;Aves;Strigiformes;Strigidae;Otus;asio;;Otus asio;(Linnaeus, 1758)
Animalia;Chordata;Aves;Strigiformes;Strigidae;Otus;atricapilla;;Otus atricapilla;(Temminck, 1822)
Animalia;Chordata;Aves;Strigiformes;Strigidae;Otus;bakkamoena;;Otus bakkamoena;Pennant, 1769
Animalia;Chordata;Aves;Strigiformes;Strigidae;Otus;balli;;Otus balli;(Hume, 1873)
Animalia;Chordata;Aves;Strigiformes;Strigidae;Otus;barbarus;;Otus barbarus;(Sclater & Salvin, 1868)
Animalia;Chordata;Aves;Strigiformes;Strigidae;Otus;beccarii;;Otus beccarii;Salvadori, 1876
Animalia;Chordata;Aves;Strigiformes;Strigidae;Otus;brookii;;Otus brookii;(Sharpe, 1892)
Animalia;Chordata;Aves;Strigiformes;Strigidae;Otus;brucei;;Otus brucei;(Hume, 1873)
Animalia;Chordata;Aves;Strigiformes;Strigidae;Otus;capnodes;;Otus capnodes;(Gurney, 1889)
Animalia;Chordata;Aves;Strigiformes;Strigidae;Otus;choliba;;Otus choliba;(Vieillot, 1817)
Animalia;Chordata;Aves;Strigiformes;Strigidae;Otus;clarkii;;Otus clarkii;Kelso & Kelso, 1935
Animalia;Chordata;Aves;Strigiformes;Strigidae;Otus;collari;;Otus collari;Lambert & Rasmussen, 1998
Animalia;Chordata;Aves;Strigiformes;Strigidae;Otus;colombianus;;Otus colombianus;Traylor, 1952
Animalia;Chordata;Aves;Strigiformes;Strigidae;Otus;cooperi;;Otus cooperi;(Ridgway, 1878)
Animalia;Chordata;Aves;Strigiformes;Strigidae;Otus;elegans;;Otus elegans;(Cassin, 1852)
Animalia;Chordata;Aves;Strigiformes;Strigidae;Otus;flammeolus;;Otus flammeolus;(Kaup, 1853)
Animalia;Chordata;Aves;Strigiformes;Strigidae;Otus;fuliginosus;;Otus fuliginosus;(Sharpe, 1888)
Animalia;Chordata;Aves;Strigiformes;Strigidae;Otus;guatemalae;;Otus guatemalae;Sharpe, 1875
Animalia;Chordata;Aves;Strigiformes;Strigidae;Otus;hartlaubi;;Otus hartlaubi;(Giebel, 1849)
Animalia;Chordata;Aves;Strigiformes;Strigidae;Otus;hoyi;;Otus hoyi;König & Straneck, 1989
Animalia;Chordata;Aves;Strigiformes;Strigidae;Otus;icterorhynchus;;Otus icterorhynchus;(Shelley, 1873)
Animalia;Chordata;Aves;Strigiformes;Strigidae;Otus;ingens;;Otus ingens;(Salvin, 1897)
Animalia;Chordata;Aves;Strigiformes;Strigidae;Otus;insularis;;Otus insularis;(Tristram, 1880)
Animalia;Chordata;Aves;Strigiformes;Strigidae;Otus;ireneae;;Otus ireneae;Ripley, 1966
Animalia;Chordata;Aves;Strigiformes;Strigidae;Otus;kennicottii;;Otus kennicottii;(Elliot, 1867)
Animalia;Chordata;Aves;Strigiformes;Strigidae;Otus;koepckeae;;Otus koepckeae;Hekstra, 1982
Animalia;Chordata;Aves;Strigiformes;Strigidae;Otus;longicornis;;Otus longicornis;(Ogilvie-Grant, 1894)
Animalia;Chordata;Aves;Strigiformes;Strigidae;Otus;madagascariensis;;Otus madagascariensis;(Grandidier, 1867)
Animalia;Chordata;Aves;Strigiformes;Strigidae;Otus;magicus;;Otus magicus;(Müller, 1841)
Animalia;Chordata;Aves;Strigiformes;Strigidae;Otus;manadensis;;Otus manadensis;(Quoy & Gaimard, 1830)
Animalia;Chordata;Aves;Strigiformes;Strigidae;Otus;mantananensis;;Otus mantananensis;(Sharpe, 1892)
Animalia;Chordata;Aves;Strigiformes;Strigidae;Otus;marshalli;;Otus marshalli;Weske & Terborgh, 1981
Animalia;Chordata;Aves;Strigiformes;Strigidae;Otus;mayottensis;;Otus mayottensis;Benson, 1960
Animalia;Chordata;Aves;Strigiformes;Strigidae;Otus;megalotis;;Otus megalotis;(Walden, 1875)
Animalia;Chordata;Aves;Strigiformes;Strigidae;Otus;mentawi;;Otus mentawi;Chasen & Kloss, 1926
Animalia;Chordata;Aves;Strigiformes;Strigidae;Otus;mindorensis;;Otus mindorensis;(Whitehead, 1899)
Animalia;Chordata;Aves;Strigiformes;Strigidae;Otus;mirus;;Otus mirus;Ripley & Rabor, 1968
Animalia;Chordata;Aves;Strigiformes;Strigidae;Otus;moheliensis;;Otus moheliensis;Lafontaine & Moulaert, 1998
Animalia;Chordata;Aves;Strigiformes;Strigidae;Otus;nudipes;;Otus nudipes;(Daudin, 1800)
Animalia;Chordata;Aves;Strigiformes;Strigidae;Otus;pauliani;;Otus pauliani;(Benson, 1960)
Animalia;Chordata;Aves;Strigiformes;Strigidae;Otus;pembaensis;;Otus pembaensis;Pakenham, 1937
Animalia;Chordata;Aves;Strigiformes;Strigidae;Otus;petersoni;;Otus petersoni;Fitzpatrick & O'Neill, 1986
Animalia;Chordata;Aves;Strigiformes;Strigidae;Otus;roboratus;;Otus roboratus;Bangs & Noble, 1918
Animalia;Chordata;Aves;Strigiformes;Strigidae;Otus;rufescens;;Otus rufescens;(Horsfield, 1821)
Animalia;Chordata;Aves;Strigiformes;Strigidae;Otus;rutilus;;Otus rutilus;(Pucheran, 1849)
Animalia;Chordata;Aves;Strigiformes;Strigidae;Otus;sagittatus;;Otus sagittatus;(Cassin, 1848)
Animalia;Chordata;Aves;Strigiformes;Strigidae;Otus;sanctaecatarinae;;Otus sanctaecatarinae;(Salvin, 1897)
Animalia;Chordata;Aves;Strigiformes;Strigidae;Otus;scops;;Otus scops;(Linnaeus, 1758)
Animalia;Chordata;Aves;Strigiformes;Strigidae;Otus;seductus;;Otus seductus;Moore, 1941
Animalia;Chordata;Aves;Strigiformes;Strigidae;Otus;senegalensis;;Otus senegalensis;(Swainson, 1837)
Animalia;Chordata;Aves;Strigiformes;Strigidae;Otus;silvicola;;Otus silvicola;(Wallace, 1864)
Animalia;Chordata;Aves;Strigiformes;Strigidae;Otus;spilocephalus;;Otus spilocephalus;(Blyth, 1846)
Animalia;Chordata;Aves;Strigiformes;Strigidae;Otus;sunia;;Otus sunia;(Hodgson, 1836)
Animalia;Chordata;Aves;Strigiformes;Strigidae;Otus;thilohoffmanni;;Otus thilohoffmanni;Warakagoda & Rasmussen, 2004
Animalia;Chordata;Aves;Strigiformes;Strigidae;Otus;trichopsis;;Otus trichopsis;(Wagler, 1832)
Animalia;Chordata;Aves;Strigiformes;Strigidae;Otus;umbra;;Otus umbra;(Richmond, 1903)
Animalia;Chordata;Aves;Strigiformes;Strigidae;Otus;vermiculatus;;Otus vermiculatus;(Ridgway, 1887)
Animalia;Chordata;Aves;Strigiformes;Strigidae;Otus;watsonii;;Otus watsonii;(Cassin, 1848)
Animalia;Chordata;Aves;Strigiformes;Strigidae;Pseudoscops;clamator;;Pseudoscops clamator;(Vieillot, 1808)
Animalia;Chordata;Aves;Strigiformes;Strigidae;Pseudoscops;grammicus;;Pseudoscops grammicus;(Gosse, 1847)
